Tweet,URL,Date
" A weak tornado touched down in far northern Blount Co around 5:45am this morning from a lone rotating storm. From  @NWSBirmingham  
""An EF-1 tornado with at least 90 mph winds has been confirmed in Blountsville, AL in Blount County. ""  #alwx   @wvua23",https://x.com/RichardWVUA23/status/1115334727572045825,2019-04-08T19:24:55.000Z
" At 1pm, lots of scattered storms have fired up over west AL. Storms are slowly moving east.  #alwx   @wvua23     2 2 2",https://x.com/RichardWVUA23/status/1268240241002975233,2020-06-03T17:56:50.000Z
 Amazing sunrise over the Black Warrior near Demopolis on this Friday early AM!  #alwx   @wvua23     1 1 1,https://x.com/RichardWVUA23/status/1124267652296343553,2019-05-03T11:01:10.000Z
" At 12pm Tuesday, tropical Depression 11 just formed on the Texas coast south of Houston  https:// %80%aaat-12pm-tuesday-tropical-depression-11-just-formed-on-the-texas-coast-south-of-houston/ ""...   1 1 1",https://x.com/RichardWVUA23/status/1174007853201408000,2019-09-17T17:10:58.000Z
" Incredible flash flood video from Woodland Hills In Tuscaloosa yesterday evening! This area saw over 4""ù of rain. Video from Steve Crawford  #alwx   @wvua23 1 1 1 2 2 2 4 4 4",https://x.com/RichardWVUA23/status/1280922586290020358,2020-07-08T17:51:57.000Z
" Rain could mix with a little sleet before ending 3am to 8am. Here's why. At 4,000ft to 10,000ft, there will be a layer of above freezing temperatures, with below freezing air above & below that layer. This supports rain/sleet, but not snow. No travel impact.  #alwx   @wvua23 1 1 1 3 3 3 4 4 4",https://x.com/RichardWVUA23/status/1194108499313221632,2019-11-12T04:23:46.000Z
" At 9:45am, a line of storms is approaching Tuscaloosa and Moundville from a great west. Gusty winds and heavy rain can be expected.  #alwx   @wvua23   1 1 1 2 2 2",https://x.com/RichardWVUA23/status/1189555335620628480,2019-10-30T14:51:07.000Z
" We're watching the tropics, as there is now a good chance a weak subtropical storm develops over the weekend to the east of Florida. This one is expected to remain east of the US mainland. Yes, we can have a pre-season storm like this. Happens nearly every year.  #alwx   @wvua23     2 2 2",https://x.com/RichardWVUA23/status/1260410882435268608,2020-05-13T03:25:46.000Z
" Heat Advisory Continues for Portions of Central Alabama until 7pm  @wvua23   #alwx   https:// t-advisory-continues-for-portions-of-central-alabama-until-7pm-wvua23-alwx/ ""...",https://x.com/RichardWVUA23/status/1147596257726271488,2019-07-06T20:00:43.000Z
" Expect periods of rain & storms on Wednesday. There will likely be 2 waves of storms move through the area, so there's a large window open, 6am-6pm. A few strong to severe storms will be possible, with the main risk being from strong winds. I can't rule out a tornado.   @wvua23   1 1 1 2 2 2",https://x.com/RichardWVUA23/status/1255251011880484865,2020-04-28T21:42:17.000Z
" At 8pm, the warm front remains near the Gulf Coast. I don't expect any severe issues until after 11pm, with the main risk being near and south of I-20 between 12am & 8am. This is a low risk. A few storms could produce damaging winds. A brief tornado or two is possible.  @wvua23   3 3 3 5 5 5",https://x.com/RichardWVUA23/status/1344826091249283072,2021-01-01T02:01:40.000Z
" At 7:40pm, we have that one severe storm in Cullman Co. Other than that, all of our area is dry and mild.  #alwx   @wvua23   1 1 1 2 2 2",https://x.com/RichardWVUA23/status/1277039586389213186,2020-06-28T00:42:18.000Z
" At 9:20pm, the Arctic front has reached northwest AL. Expect a gusty north wind to develop as the front passes through tonight. Temps will fall into the lower 30s by daybreak.  #alwx   @wvua23   1 1 1 2 2 2",https://x.com/RichardWVUA23/status/1194093980847427584,2019-11-12T03:26:04.000Z
" Severe T-storm Warning til 6pm Sunday for Lamar & Marion Co.  #alwx   @wvua23   https:// ere-t-storm-warning-til-6pm-sunday-for-lamar-marion-co-alwx-wvua23/ ""...",https://x.com/RichardWVUA23/status/1211424730479300608,2019-12-29T23:12:17.000Z
" Tornado Warning Cancelled for Jefferson County  #alwx   @wvua23   https:// nado-warning-cancelled-for-jefferson-county-alwx-wvua23-2/ ""...   1 1 1",https://x.com/RichardWVUA23/status/1216077377966657542,2020-01-11T19:20:15.000Z
" Dorian has made landfall at 1240pm in Elbow Cay, Abacos. The winds have increased to 185 mph, pressure 911 mb. This is a life-threatening situation. Wind Gusts over 220 mph. Storm Surge 18 to 23 feet above normal tide levels. These hazards will cause extreme destruction.  @wvua23   8 8 8 2 2 2",https://x.com/RichardWVUA23/status/1168212291701137408,2019-09-01T17:21:29.000Z
 SPC has posted west & central AL in a very rare day 3 moderate risk for Easter Sunday. A tornado outbreak appears possible in our area Sunday 1pm-11pm. This is a serious situation & plans need to be made now of how to receive warnings & where to take shelter.  #alwx   @wvua23 4 4 4 21 21 21 20 20 20,https://x.com/RichardWVUA23/status/1248529227235954689,2020-04-10T08:32:18.000Z
" Expect a partly sunny sky on this Thursday, with a good chance of scattered storms after lunch. Highs in the low 90s.  #alwx   @wvua23     1 1 1",https://x.com/RichardWVUA23/status/1164505097910571009,2019-08-22T11:50:25.000Z
" Storms Expected This Week! Slightly Cooler Temperatures Wednesday""... Sunday PM Forecast Update  #alwx   @wvua23   https:// rms-expected-this-week-slightly-cooler-temperatures-wednesday-sunday-pm-forecast-update-alwx-wvua23/ ""...",https://x.com/RichardWVUA23/status/1274866144479006721,2020-06-22T00:45:49.000Z
" Expect muggy conditions on Saturday, with occasional showers and storms. Temps will reach the upper 80s during the afternoon. The sun will peak out at times.  #alwx   @wvua23",https://x.com/RichardWVUA23/status/1149874585053073409,2019-07-13T02:53:59.000Z
" 3:15pm Update: Severe Risk continues for areas mainly along & south of I-20 through this evening. I added the time-line when the severe risk will end for your area tonight. Keep in mind, flash flooding is a big risk area-wide, even north of the severe risk area.  #alwx   @wvua23   1 1 1 3 3 3",https://x.com/RichardWVUA23/status/1251969345393250305,2020-04-19T20:22:07.000Z
 @BethinBama I wish!!,https://x.com/RichardWVUA23/status/1271278884844195846,2020-06-12T03:11:20.000Z
" Weather Webcast Tuesday June 18   https:// I20mc&feature=youtu.be ""...   #alwx   @wvua23",https://x.com/RichardWVUA23/status/1141185788081823746,2019-06-19T03:27:48.000Z
" Climate Prediction Center suggest the southeast will remain above to well above average for nearly all of February. Yes, there will be some occasional cool or chilly weather, but the general trend will be above average.  #alwx   @wvua23 1 1 1 1 1 1 2 2 2",https://x.com/RichardWVUA23/status/1223383112006148097,2020-01-31T23:10:37.000Z
" After much of west and north AL just finished a significant rain event, looks like another big rain is on the way for Halloween. 1""ù to 4""ù appears likely.  #alwx   @wvua23   1 1 1 3 3 3",https://x.com/RichardWVUA23/status/1188465807094964226,2019-10-27T14:41:43.000Z
" There is a low risk of a strong to severe storm along the line Thursday afternoon/evening for west AL. Much like the last event, I expect the severe weather parameters to be better west of AL, and quickly drop off after sunset. Main issue will be gusty winds.  #alwx   @wvua23   1 1 1 2 2 2",https://x.com/RichardWVUA23/status/1105583542434779147,2019-03-12T21:37:11.000Z
" Rain on Wednesday""... Warmer Weekend Ahead""... Tuesday PM Forecast Update  #alwx   @wvua23   https:// n-on-wednesday-warmer-weekend-ahead-tuesday-pm-forecast-update-alwx-wvua23/ ""...     1 1 1",https://x.com/RichardWVUA23/status/1222296641623003145,2020-01-28T23:13:23.000Z
 Cloudy & chilly on this Thursday. Temperatures will remain in the low 50s all day with a cool north breeze. We'll drop into the low 30s tonight.  #alwx   @wvua23   1 1 1,https://x.com/RichardWVUA23/status/1227943543303540737,2020-02-13T13:12:09.000Z
" https:// e-through-wednesday-pm-storms-thursday-tuesday-pm-forecast-update-alwx-wvua23/ ""...   https:// e-through-wednesday-pm-storms-thursday-tuesday-pm-forecast-update-alwx-wvua23/ ""...",https://x.com/RichardWVUA23/status/1105597638001479680,2019-03-12T22:33:12.000Z
" @CrushingOnSaban Yes way. We hit 69 today, so it's not that much of a stretch  1 1 1   1 1 1",https://x.com/RichardWVUA23/status/1336899692584701953,2020-12-10T05:04:59.000Z
" WVUA Webcast for Central AL for Wednesday Eve Jan 23  https:// kCJZg&feature=youtu.be ""...   https:// kCJZg&feature=youtu.be ""...",https://x.com/RichardWVUA23/status/1088290321006505984,2019-01-24T04:20:06.000Z
" Tornado warning cancelled for Tuscaloosa and jefferson counties  https:// er.wordpress.com/45641 ""...   https:// er.wordpress.com/45641 ""...",https://x.com/RichardWVUA23/status/1086672918640234498,2019-01-19T17:13:07.000Z
" PSA... I've been bogged down with questions on a post from  http://  of severe weather coming ""this weekend."" This is from an event in January. It is NOT Current, so please stop sharing and confusing everyone...   5 5 5 14 14 14",https://x.com/RichardWVUA23/status/1228069110216609792,2020-02-13T21:31:06.000Z
" 12:45pm, it's pouring on UA campus in front of Bryant-Denny Stadium! The heavier rain will come to an end in Tuscaloosa over the next hour. Other than some isolated lingering drizzle, the weather looks dry by kickoff at 6pm.  #alwx   @wvua23   1 1 1 9 9 9",https://x.com/RichardWVUA23/status/1188151157757227009,2019-10-26T17:51:25.000Z
" Rain By Thursday""... Cooler Days Ahead.. Monday PM Forecast Update  #alwx   @wvua23 sky7weather.wordpress.com sky7weather.wordpress.com Rain By Thursday""... Cooler Days Ahead.. Monday PM Forecast Update #alwx @wvua23 Rain By Thursday""... Cooler Days Ahead.. Monday PM Forecast Update #alwx @wvua23 Good Monday afternoon! Our local weather has been very nice for early January. Temperatures reached the lower 60s across most of central Alabama this afternoon. Expect a partly to mostly cloudy sky""... Good Monday afternoon! Our local weather has been very nice for early January. Temperatures reached the lower 60s across most of central Alabama this afternoon. Expect a partly to mostly cloudy sky""...   1 1 1 2 2 2",https://x.com/RichardWVUA23/status/1346226030512635905,2021-01-04T22:44:32.000Z
" 10pm Monday: Winter storm warning expanded again (counties in pink) to include most of west & central AL. Snow amounts of 2 to 3"" expected in the warning. 1-2 inches in the winter weather advisory area (blue). Snow ends by early Tuesday Morning from west to east   1 1 1 2 2 2",https://x.com/RichardWVUA23/status/1090100098237976577,2019-01-29T04:11:31.000Z
" 8:40am, line of heavy rain & storms is in the process of pushing into west AL. Be alert today  #alwx   @wvua23   1 1 1",https://x.com/RichardWVUA23/status/1086635442542465024,2019-01-19T14:44:12.000Z
" SPC has placed all of our area in a severe risk for next Saturday. Keep in mind, this is far out and the risk could easily increase or decrease. We just want you to be aware and to keep checking back for updates.  #alwx   @wvua23 3 3 3 4 4 4 9 9 9",https://x.com/RichardWVUA23/status/1213813782054686721,2020-01-05T13:25:31.000Z
 Dorian becomes a major hurricane. Winds at 115mph and intensifying...  #alwx   @wvua23   1 1 1,https://x.com/RichardWVUA23/status/1167516889024798720,2019-08-30T19:18:12.000Z
" Who's loving this weather today??? At 3pm, we're in full sunshine with 60s.  #alwx   @wvua23 1 1 1   4 4 4",https://x.com/RichardWVUA23/status/1215021560479789057,2020-01-08T21:24:48.000Z
" Nice Through Mid-Week""... Rain on Thursday""... Monday PM Forecast Update  #alwx   @wvua23   https:// e-through-mid-week-rain-on-thursday-monday-pm-forecast-update-alwx-wvua23/ ""...   1 1 1",https://x.com/RichardWVUA23/status/1191479199338397697,2019-11-04T22:15:52.000Z
 An amazing sunset from our camera in Tuscaloosa! The crane is still there to photobomb our sunsets.....  #alwx   @wvua23   1 1 1 4 4 4,https://x.com/RichardWVUA23/status/1177362947775049728,2019-09-26T23:22:55.000Z
" Mild For Now""... Wet Weather Ahead""... Cold Next Week! Tuesday PM Forecast Update  #alwx   @wvua23   https:// d-for-now-wet-weather-ahead-cold-next-week-tuesday-pm-forecast-update-alwx-wvua23/ ""...     1 1 1",https://x.com/RichardWVUA23/status/1100524548754235392,2019-02-26T22:34:33.000Z
" Mild Days Continue""... Watching the Tropics""... Thursday PM Forecast Update  #alwx   @wvua23   https:// d-days-continue-watching-the-tropics-thursday-pm-forecast-update-alwx-wvua23/ ""...",https://x.com/RichardWVUA23/status/1324477055883501575,2020-11-05T22:21:52.000Z
 @PatrickEllisWx and and @ChrisPipkinWx I know right>!?!??! hahaha! Proud of you guys though. Yall just remember when you're making the big bucks. I'll take a donation  1 1 1   1 1 1,https://x.com/RichardWVUA23/status/1346304370959396864,2021-01-05T03:55:49.000Z
" Few Strong to Severe Storms Possible Tonight & Early Friday.  @wvua23   #alwx   https:// -strong-to-severe-storms-possible-tonight-early-friday-wvua23-alwx/ ""...",https://x.com/RichardWVUA23/status/1344638751918743556,2020-12-31T13:37:15.000Z
" Cold Tonight""... Seasonal Temperatures Ahead""... Cold Christmas Forecast! Thursday PM Forecast Update  #alwx   @wvua23   https:// d-tonight-seasonal-temperatures-ahead-cold-christmas-forecast-thursday-pm-forecast-update-alwx-wvua23/ ""...",https://x.com/RichardWVUA23/status/1339710710545203200,2020-12-17T23:14:58.000Z
 @jillgilardi Flooding everywhere here! 1 1 1,https://x.com/RichardWVUA23/status/1280694014426124289,2020-07-08T02:43:41.000Z
" New SPC outlook for Sunday. Most of our area is now in the enhanced risk of severe weather, including I-20 for Sunday. Damaging winds, hail and a few tornadoes are likely 1pm-1am.  #alwx   @wvua23 1 1 1 3 3 3 5 5 5",https://x.com/RichardWVUA23/status/1251395172421820423,2020-04-18T06:20:33.000Z
" At 10:30pm, the front is approaching I-59. Expect a strong north wind to develop as the front passes through. Rain may mix with a little sleet before ending for areas along & north of I-20 3am to 8am. Roads are warm, so no travel impact despite really cold temps.  @wvua23   #alwx   1 1 1 2 2 2",https://x.com/RichardWVUA23/status/1194111545703313408,2019-11-12T04:35:52.000Z
" At 3:20pm, widespread light rain over south AL, some light rain over north AL, but in Tuscaloosa, the sunshine has returned. We'll be back in the 60s on Thursday!  #alwx   @wvua23     1 1 1",https://x.com/RichardWVUA23/status/1222631786167066624,2020-01-29T21:25:07.000Z
 @corbinPhillips2 and and @wvua23 Can't really compare until after using the reports and stats. Have a plan     1 1 1,https://x.com/RichardWVUA23/status/1248696151609655304,2020-04-10T19:35:36.000Z
" Few showers possible on Wednesday, otherwise mostly cloudy and cooler. Temperatures will top out in the lower 50s Wednesday afternoon.  #alwx   @wvua23     2 2 2",https://x.com/RichardWVUA23/status/1232514020105695232,2020-02-26T03:53:36.000Z
" Tornado Watch cancelled. While threat is not zero this evening, the widespread severe risk is over.  @wvua23   #ALwx",https://x.com/RichardWVUA23/status/1099500664458276864,2019-02-24T02:46:00.000Z
" At 5:12pm, the very dangerous core of Hurricane Zeta is moving into New Orleans! This will race northeast overnight.  #alwx   @wvua23",https://x.com/RichardWVUA23/status/1321577786683904000,2020-10-28T22:21:12.000Z
" We'll start Tuesday with a mostly cloudy sky. Scattered showers and a few isolated storms will be possible Tuesday morning, ending around midday. Some afternoon peaks of sun will be possible over west AL. Highs in the upper 70s.  #alwx   @wvua23",https://x.com/RichardWVUA23/status/1115448445823852550,2019-04-09T02:56:48.000Z
" We are carefully watching a risk of strong to severe storms on Saturday across Alabama. All types of severe storms are possible. At the moment, the risk isn't overly impressive, but it needs to be monitored. The main time-frame is noon to 10pm Saturday.  #alwx   @wvua23   2 2 2 4 4 4",https://x.com/RichardWVUA23/status/1098364497889247236,2019-02-20T23:31:17.000Z
 Hurricane Dorian is looking very impressive now... wow!  #alwx   @wvua23   3 3 3 5 5 5,https://x.com/RichardWVUA23/status/1167474244235726848,2019-08-30T16:28:45.000Z
" Very happy to report that we had NO severe weather issues in our area lastnight. While this was a low threat anyway, it's always nice to get away with ZERO issues. Lots of rain & wind, but no tornadoes or damaging winds. Happy New Year!  #alwx   @wvua23   2 2 2 6 6 6",https://x.com/RichardWVUA23/status/1345033307722027009,2021-01-01T15:45:04.000Z
" At midday Friday, rain is becoming very widespread across west AL, with moderate to occasionally heavy rain. Rain is moving northeast... Rain will decrease in coverage later this evening and tonight.  #alwx   @wvua23   1 1 1 1 1 1",https://x.com/RichardWVUA23/status/1213161111345868800,2020-01-03T18:12:03.000Z
" https:// d-now-warmer-days-ahead-tuesday-pm-forecast-update-alwx-wvua23/ ""...   https:// d-now-warmer-days-ahead-tuesday-pm-forecast-update-alwx-wvua23/ ""...",https://x.com/RichardWVUA23/status/1090378360411308034,2019-01-29T22:37:14.000Z
" So where will Tropical Storm Eta go? Answer, ""somewhere""ù... How about this spread in model data?!?!?!?!?  #alwx   @wvua23   2 2 2 4 4 4",https://x.com/RichardWVUA23/status/1325977837749366789,2020-11-10T01:45:26.000Z
" Scattered Storms Ahead""... Friday PM Forecast Update  #alwx   @wvua23   https:// ttered-storms-ahead-friday-pm-forecast-update-alwx-wvua23/ ""...   1 1 1 2 2 2",https://x.com/RichardWVUA23/status/1157412636407074816,2019-08-02T22:07:30.000Z
" Another Cold Front is on the Way""...Tracking the Tropics Again. Saturday Forecast Update  #alwx   @wvua23   https:// ther-cold-front-is-on-the-way-tracking-the-tropics-again-saturday-forecast-update-alwx-wvua23/ ""...",https://x.com/RichardWVUA23/status/1320195742833790978,2020-10-25T02:49:27.000Z
" NHC now gives an 80% chance of tropical development in the northern Gulf this week. This will bring heavy rain & dangerous surf to the coast Wed-Saturday. Good chance this becomes a tropical storm, but unlikely it becomes a hurricane.  #alwx   @wvua23 2 2 2 3 3 3",https://x.com/RichardWVUA23/status/1148199640824725505,2019-07-08T11:58:21.000Z
 The storm system that will bring the risk of rain & strong storms Tuesday night or Wednesday is near southwest Alaska right now. Still a long way to travel before reaching Alabama!  #alwx   @wvua23   1 1 1 4 4 4,https://x.com/RichardWVUA23/status/1233456986387296257,2020-02-28T18:20:36.000Z
 @DGBama and and @wvua23 Not quite that intense      1 1 1,https://x.com/RichardWVUA23/status/1338942456994406401,2020-12-15T20:22:12.000Z
 Career day at University Place Elementary! I'm out here along with other businesses talking about our career. Meteorology is fun!  #alwx   @wvua23     4 4 4,https://x.com/RichardWVUA23/status/1197539216420491269,2019-11-21T15:36:13.000Z
 @JoshKempWX and and @wvua23 Current forecast   1 1 1 1 1 1,https://x.com/RichardWVUA23/status/1313090400509464576,2020-10-05T12:15:22.000Z
" Hot and humid on Tuesday, with temperatures warming into the middle or upper 90s. The heat index will approach 105 after lunch! The risk of rain is very low, but I can't rule out a stray PM shower or storm.  #alwx   @wvua23   1 1 1 1 1 1",https://x.com/RichardWVUA23/status/1148431448686440448,2019-07-09T03:19:28.000Z
" From NWS Birmingham: Preliminary Storm Survey info coming in from southern Shelby County:  EF-0 Tornado touched down along AL Hwy 25 just east of Montevallo.  75-80mph winds, max width 200 yards, 2.29 mile path. Survey crew now surveying damage in Bibb County.  #alwx   @wvua23",https://x.com/RichardWVUA23/status/1206982605230559232,2019-12-17T17:00:52.000Z
" WVUA Webcast for Central AL for Tuesday Eve Jan 29   https:// nJE0A&feature=youtu.be ""...   #alwx   @wvua23",https://x.com/RichardWVUA23/status/1090465378499784704,2019-01-30T04:23:00.000Z
" Winter Weather Advisory for Northwest AL Tonight""... Rain to the South""... Tuesday UPDATE 5:15PM  #alwx   @wvua23   https:// ter-weather-advisory-for-northwest-al-tonight-rain-to-the-south-tuesday-update-515pm-alwx-wvua23/ ""... 2 2 2 1 1 1 2 2 2",https://x.com/RichardWVUA23/status/1204541977519370240,2019-12-10T23:22:41.000Z
" https:// ef9w0&feature=youtu.be ""...   Weather Webcast Wednesday Sep 11  #alwx   @wvua23   1 1 1",https://x.com/RichardWVUA23/status/1171986800442626056,2019-09-12T03:20:02.000Z
" Becoming mostly sunny early on Thursday. We'll start the day near 32, then rise into the upper 40s by the afternoon. Chilly northwest breeze.  #alwx   @wvua23     1 1 1",https://x.com/RichardWVUA23/status/1088283818765754369,2019-01-24T03:54:16.000Z
" https:// yge_U&feature=youtu.be ""...  Weather Webcast Wednesday Nov 6   @alwx   @wvua23",https://x.com/RichardWVUA23/status/1192301845764591616,2019-11-07T04:44:46.000Z
" Weather Webcast Thursday June 20   https:// yKecY&feature=youtu.be ""...   #alwx   @wvua23   1 1 1",https://x.com/RichardWVUA23/status/1141906176499695616,2019-06-21T03:10:22.000Z
" To clear up ay snow rumors... All rain across central AL Tuesday and Tuesday night. Any snow will be well to our north, over Tennessee. Perhaps a few flakes mixed as far south as Huntsville before ending.  #alwx   @wvua23   2 2 2 3 3 3",https://x.com/RichardWVUA23/status/1204037097260113922,2019-12-09T13:56:28.000Z
 Yes sir,https://x.com/RichardWVUA23/status/1183717935132614656,2019-10-14T12:15:22.000Z
" Tuscaloosa could very well reach 100 for the earliest date on record. Old record was 100 on June 2nd, 2011. Early summer!  @wvua23   #alwx   5 5 5 1 1 1",https://x.com/RichardWVUA23/status/1132032824217874437,2019-05-24T21:17:12.000Z
" Here Comes the Sun""...and it's Here to Stay for a Little While! Wednesday Forecast Update  #alwx   @wvua23   https:// e-comes-the-sun-and-its-here-to-stay-for-a-little-while-wednesday-forecast-update-alwx-wvua23/ ""...     4 4 4",https://x.com/RichardWVUA23/status/1242915160978849793,2020-03-25T20:44:01.000Z
" WVUA Weather Webcast Monday Feb 10   https:// njb8U&feature=youtu.be ""...   #alwx   @wvua23",https://x.com/RichardWVUA23/status/1227087843010457600,2020-02-11T04:31:54.000Z
" Here's the 10pm Saturday track of TD 28. This will become tropical storm Zeta overnight, then move into the Gulf on Monday. Zeta will become a weak hurricane Monday, then should weaken some prior to landfall Wed night along the northern Gulf Coast.  #alwx   @wvua23   2 2 2 2 2 2",https://x.com/RichardWVUA23/status/1320219001260224516,2020-10-25T04:21:53.000Z
" Wow! At noon, it's already 99 in Tuscaloosa... got a feeling we're going to break the all time October record high temps for the 3rd day in a row.  #alwx   @wvua23   5 5 5 3 3 3",https://x.com/RichardWVUA23/status/1179807616282836992,2019-10-03T17:17:10.000Z
" Extreme Heat Continues for Now""... Cooler Days Coming""... Wednesday PM Forecast Update  #alwx   @wvua23   https:// reme-heat-continues-for-now-cooler-days-coming-wednesday-pm-forecast-update-alwx-wvua23/ ""...     1 1 1",https://x.com/RichardWVUA23/status/1179524678232223744,2019-10-02T22:32:52.000Z
" Weather Webcast Monday Eve Nov 25  https:// 7hnHE&feature=youtu.be ""...   #alwx   @wvua23",https://x.com/RichardWVUA23/status/1199181637621309442,2019-11-26T04:22:36.000Z
" Rain on Wednesday""... Chilly Days Ahead.. Monday PM Forecast Update  #alwx   @wvua23   https:// n-on-wednesday-chilly-days-ahead-monday-pm-forecast-update-alwx-wvua23/ ""...",https://x.com/RichardWVUA23/status/1087480387620753410,2019-01-21T22:41:43.000Z
" https:// 98/ ""...",https://x.com/RichardWVUA23/status/1163520888874119173,2019-08-19T18:39:31.000Z
" From: Grant Sartain
 Loop Road flooding  #alwx   @wvua23   2 2 2 1 1 1",https://x.com/RichardWVUA23/status/1226977028735479809,2020-02-10T21:11:34.000Z
